Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A04.936909%2B00%3A00,1,0,7161.351282000396,7161.351282000396,7161.351282000396,7161.351282000396,56.0,0.01772231359519282,0.0,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200,7200
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A05.250184%2B00%3A00,1,0,7533.53393100042,7533.53393100042,7533.53393100042,7533.53393100042,56.0,0.01772231359519282,0.0,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500,7500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A05.600994%2B00%3A00,1,0,10970.762889999605,10970.762889999605,10970.762889999605,10970.762889999605,56.0,0.01772231359519282,0.0,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000,11000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A06.110099%2B00%3A00,1,0,5658.925180996448,5658.925180996448,5658.925180996448,5658.925180996448,56.0,0.01772231359519282,0.0,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700,5700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A06.340758%2B00%3A00,1,0,6675.109354000597,6675.109354000597,6675.109354000597,6675.109354000597,56.0,0.01772231359519282,0.0,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700,6700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A06.345025%2B00%3A00,1,0,5424.567974001548,5424.567974001548,5424.567974001548,5424.567974001548,56.0,0.01772231359519282,0.0,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400,5400
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A06.678240%2B00%3A00,1,0,6329.142509999656,6329.142509999656,6329.142509999656,6329.142509999656,56.0,0.01772231359519282,0.0,6300,6300,6300,6300,6300,6300,6300,6300,6300,6300,6300
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A07.920358%2B00%3A00,1,0,6533.729558999767,6533.729558999767,6533.729558999767,6533.729558999767,56.0,0.01772231359519282,0.0,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500,6500
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A08.018363%2B00%3A00,1,0,9025.152294998406,9025.152294998406,9025.152294998406,9025.152294998406,56.0,0.01772231359519282,0.0,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000,9000
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T09%3A11%3A08.575030%2B00%3A00,1,0,6876.384864001011,6876.384864001011,6876.384864001011,6876.384864001011,56.0,0.01772231359519282,0.0,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900,6900
