Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A15.868900%2B00%3A00,1,0,551.4807679974183,551.4807679974183,551.4807679974183,551.4807679974183,56.0,0.01772134316980526,0.0,550,550,550,550,550,550,550,550,550,550,550
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A16.006630%2B00%3A00,1,0,1110.6773499996052,1110.6773499996052,1110.6773499996052,1110.6773499996052,56.0,0.01772134316980526,0.0,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100,1100
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A16.224769%2B00%3A00,1,0,1656.541907999781,1656.541907999781,1656.541907999781,1656.541907999781,56.0,0.01772134316980526,0.0,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700,1700
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A16.419502%2B00%3A00,1,0,788.0356989990105,788.0356989990105,788.0356989990105,788.0356989990105,56.0,0.01772134316980526,0.0,790,790,790,790,790,790,790,790,790,790,790
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A16.600780%2B00%3A00,1,0,796.4057069984847,796.4057069984847,796.4057069984847,796.4057069984847,56.0,0.01772134316980526,0.0,800,800,800,800,800,800,800,800,800,800,800
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A16.653314%2B00%3A00,1,0,247.92236999928718,247.92236999928718,247.92236999928718,247.92236999928718,56.0,0.01772134316980526,0.0,250,250,250,250,250,250,250,250,250,250,250
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A17.338225%2B00%3A00,1,0,371.98707000061404,371.98707000061404,371.98707000061404,371.98707000061404,56.0,0.01772134316980526,0.0,370,370,370,370,370,370,370,370,370,370,370
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A17.529803%2B00%3A00,1,0,192.68550099877757,192.68550099877757,192.68550099877757,192.68550099877757,56.0,0.01772134316980526,0.0,190,190,190,190,190,190,190,190,190,190,190
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A17.860536%2B00%3A00,1,0,91.9611690005695,91.9611690005695,91.9611690005695,91.9611690005695,56.0,0.01772134316980526,0.0,92,92,92,92,92,92,92,92,92,92,92
GET,/api/v1/accounts/fef8369e-48c1-42fc-bb85-5df4bec0f04a/balance?as_of=2026-06-12T08%3A59%3A18.383172%2B00%3A00,1,0,120.13033300172538,120.13033300172538,120.13033300172538,120.13033300172538,56.0,0.01772134316980526,0.0,120,120,120,120,120,120,120,120,120,120,120
